UserId:ItemId,Prediction
u0032468:i2582846,7.60996
u0032485:i0369610,7.14809
u0032485:i1486834,6.54821
u0032485:i2179136,7.72941
u0032495:i1617661,7.78457
u0032495:i1809398,8.3537
u0032495:i2524674,10
u0032526:i1024648,8.36056
u0032526:i1446714,7.26343
u0032526:i1907668,8.30915
u0032526:i2446042,6.91222
u0032532:i0062229,8.57365
u0032532:i0086250,8.39923
u0032532:i0099685,8.46328
u0032532:i0108358,8
u0032532:i0109830,9.10731
u0032532:i0110413,8.77638
u0032532:i0114369,8.81202
u0032532:i0114814,8.85975
u0032532:i0117381,7.71365
u0032532:i0137523,9.02907
u0032532:i0169547,8.72471
u0032532:i0352248,8.97692
u0032532:i0443543,4.04565
u0032532:i0477348,7.36082
u0032532:i0482571,8.71587
u0032532:i0780504,6.86993
u0032532:i0993846,7.77075
u0032532:i1291584,7.80473
u0032532:i1305806,7.87023
u0032532:i1375666,9.08276
u0032532:i1392190,7.85035
u0032532:i1392214,8.29513
u0032532:i1675434,8.27735
u0032532:i1683526,6.72954
u0032532:i1772288,7.96436
u0032540:i0090329,8.6727
u0032540:i0093058,8.43025
u0032540:i0109830,9.10731
u0032540:i0113497,7.25001
u0032540:i0120768,7.90497
u0032540:i0292963,7.5
u0032540:i0332280,6.59964
u0032540:i0914798,6.59182
u0032540:i0976051,6.56446
u0032540:i1045658,9
u0032540:i1189340,6.86295
u0032540:i1371111,7.32898
u0032540:i1865425,8.70346
u0032540:i2194499,8.12212
u0032540:i2544766,7.76082
u0032554:i0029546,8
u0032554:i0029947,8.75769
u0032554:i0033045,8.47099
u0032554:i0045152,8.67859
u0032554:i2316411,6.12298
u0032554:i2562232,7.6235
u0032555:i1065073,8.26933
u0032555:i1980929,7.94784
u0032555:i2084970,7.35926
u0032555:i2179136,7.72941
u0032555:i2562232,7.6235
u0032555:i2582802,7.66839
u0032555:i2872718,7.72841
u0032555:i2980516,7.66884
u0032560:i2267998,8.44577
u0032560:i2884206,6.04649
u0032560:i3416742,5.75134
u0032572:i0102926,7.39094
u0032572:i0108052,9.01989
u0032572:i0120737,9.13853
u0032572:i0167260,8.93273
u0032572:i0167261,9.04657
u0032572:i0449467,8.67585
u0032572:i0986264,7.45997
u0032572:i1045658,8.35978
u0032572:i1065073,8.61158
u0032572:i1187043,8.45544
u0032572:i1323594,7.73279
u0032572:i1462758,5.33849
u0032572:i1840309,7.70663
u0032572:i1924396,7.82128
u0032572:i1924435,6.88692
u0032572:i2084970,7.35926
u0032572:i2106476,7.75641
u0032572:i2338151,6.30722
u0032572:i2562232,7.6235
u0032572:i2582802,7.66839
u0032572:i2614684,8
u0032572:i2788710,8.2827
u0032572:i2802144,8
u0032572:i2820852,7.90435
u0032572:i2872718,8.06938
u0032572:i2980516,7.66884
u0032578:i0470752,6.29259
u0032578:i0478970,6.61574
u0032578:i1213663,7.03501
u0032578:i2397535,8.13536
u0032643:i0068646,8.57954
u0032643:i0272338,7.96772
u0032643:i0959337,8.01638
u0032643:i2562232,7.6235
u0032652:i0086993,7.83184
u0032652:i0103594,10
u0032652:i0470752,7.21173
u0032652:i1276419,5.16047
u0032652:i1441953,5.75067
u0032652:i1823672,7.18955
u0032652:i2179136,7.72941
u0032652:i2261331,6.5009
u0032652:i2720680,5.25531
u0032652:i2872718,7.5559
u0032652:i2911666,7.96792
u0032652:i3247714,7.16567
u0032652:i3472226,7.13995
u0032676:i0443456,8
u0032676:i0458413,5.44667
u0032676:i0765010,7.29359
u0032676:i1065073,8.26933
u0032676:i1322269,7.95854
u0032676:i1392214,8.29513
u0032676:i1626146,7.12318
u0032676:i1979320,8.29507
u0032676:i2015381,8.02036
u0032676:i2177771,7.71016
u0032676:i2234003,7.3959
u0032676:i2802144,8
u0032676:i2980648,8.0044
u0032678:i0058997,7.50059
u0032678:i0059221,7.59881
u0032678:i0063591,10
u0032678:i0082694,6.96237
u0032678:i0101625,8
u0032678:i0118715,7.5828
u0032678:i0154506,9.5266
u0032678:i0181689,7.07865
u0032678:i0309698,6.01916
u0032678:i0385017,8.50041
u0032678:i1392190,7.68204
u0032678:i2316411,6.81513
u0032683:i0052357,8.17528
u0032683:i0066380,6.83361
u0032683:i0067846,7.0003
u0032683:i0338013,8.51559
u0032683:i0431308,8.09855
u0032683:i0837562,7.10438
u0032683:i1392190,7.18215
u0032683:i1791682,8
u0032683:i1823672,7.38052
u0032683:i2567712,7.27591
u0032683:i2802144,8
u0032692:i0365907,6.96674
u0032692:i0455944,7.46705
u0032692:i0790636,7.96022
u0032692:i0816692,8.16174
u0032692:i1924429,7.16077
u0032692:i1951265,7.59647
u0032692:i2179136,7.72941
u0032692:i2820852,7.41921
u0032692:i2911666,7.96792
u0032692:i4619254,7.50204
u0032694:i0112431,9
u0032694:i0114709,8.42278
u0032694:i0119654,6.11619
u0032694:i0120595,10
u0032694:i0120912,7.8144
u0032694:i0145487,6.98917
u0032694:i0209144,8.83216
u0032694:i0232500,7.09705
u0032694:i0266543,7.49523
u0032694:i0290879,7.53441
u0032694:i0316654,6.99784
u0032694:i0319262,7.34263
u0032694:i0322259,7.23256
u0032694:i0325980,7.76252
u0032694:i0369610,7.53572
u0032694:i0383574,7.95239
u0032694:i0413300,7.60812
u0032694:i0415046,7.53706
u0032694:i0449088,7.46242
u0032694:i0463985,7.25801
u0032694:i0470752,7.53843
u0032694:i0480249,8.27023
u0032694:i0499549,6.03266
u0032694:i0770828,7.50261
u0032694:i0800080,6.54149
u0032694:i0816711,7.64988
u0032694:i0844760,7.50059
u0032694:i0993846,7.77075
u0032694:i1013752,7.79694
u0032694:i1119646,6.86212
u0032694:i1129442,6.74343
u0032694:i1190080,7
u0032694:i1298650,7.73774
u0032694:i1409024,6.51375
u0032694:i1411697,7.88702
u0032694:i1504320,7.3781
u0032694:i1515091,7.42059
u0032694:i1583421,7.03847
u0032694:i1596343,7.17145
u0032694:i1707386,8.13716
u0032694:i1905041,6.90564
u0032694:i2084970,7.81165
u0032694:i2085930,7
u0032694:i2179136,8.2103
u0032694:i2180411,8.07738
u0032694:i2395427,7.53982
u0032694:i2562232,8.09578
u0032694:i2802144,8
u0032694:i2820852,7.54124
u0032694:i2908446,7.54269
u0032724:i0107818,6.9703
u0032724:i0822832,9.00139
u0032724:i2238050,6.74887
u0032724:i2562232,7.6235
u0032759:i1823672,8.22325
u0032759:i2084970,7.54761
u0032759:i2179136,7.72941
u0032759:i2199571,8.17351
u0032759:i2381941,8.11666
u0032759:i2802144,8
u0032759:i3181822,8.05169
u0032783:i0079116,8.48699
u0032783:i0111127,7.47931
u0032783:i0116260,6.60939
u0032783:i0313443,9.00139
u0032783:i0369610,7.62903
u0032783:i0452594,7.94551
u0032783:i0455967,6.25426
u0032783:i0889573,7.42166
u0032783:i1171222,9.33629
u0032783:i1211956,7.54524
u0032783:i1392190,7.62776
u0032783:i1571249,7.75079
u0032783:i1629757,7.10517
u0032783:i1666801,7.62646
u0032783:i1674771,7.62511
u0032783:i1727388,7.40383
u0032783:i1758830,7
u0032783:i2096673,7.62372
u0032783:i2103254,7.26941
u0032783:i2126355,7.62229
u0032783:i2223990,7.54152
u0032783:i2267998,8.44577
u0032783:i2333784,6.68772
u0032783:i2381249,7.62081
u0032783:i2390361,7.48615
u0032783:i2395427,7.61929
u0032783:i2473602,7.32493
u0032783:i2561572,7.61771
u0032783:i2582802,7.66839
u0032783:i2802144,8
u0032783:i2820852,7.61609
u0032783:i3152624,7.61442
u0032795:i0111161,8.90969
u0032795:i0443706,7.73479
u0032795:i0470752,6.21124
u0032795:i0478970,6.28249
u0032795:i1340138,6.35793
u0032795:i1398426,6.43781
u0032795:i1524930,6.52239
u0032795:i1638355,6.61194
u0032795:i1798684,6.70676
u0032795:i1823672,6.80715
u0032795:i1843866,7.84925
u0032795:i2194499,8.12212
u0032795:i2355495,7.7864
u0032795:i2381249,6.91346
u0032795:i2802144,8
u0032795:i3042408,7.18883
u0032795:i4178092,7.02601
u0032852:i2397535,8.49774
u0032852:i2446042,6.91222
u0032852:i2582802,7.66839
u0032860:i0478970,8.56136
u0032860:i0816692,9.09142
u0032860:i1255953,8.11985
u0032860:i2245084,8.46001
u0032860:i2397535,8.99548
u0032860:i2713180,9.39421
u0032860:i2872718,8.58286
u0032865:i0118694,7.83281
u0032865:i1313104,7.5229
u0032865:i1568343,6.5009
u0032865:i2084970,7.35926
u0032865:i2562232,7.6235
u0032865:i2788716,7.00297
u0032865:i2933544,7.37652
u0032865:i3007512,6.21299
u0032865:i3442006,9
u0032867:i0265662,9.1994
u0032867:i0338013,8.51559
u0032867:i0816442,7.9435
u0032867:i1319645,8.14309
u0032867:i1631867,7.55752
u0032867:i1663662,7.28223
u0032867:i1980929,7.94784
u0032888:i1408101,7.695
u0032888:i1418377,6.16138
u0032888:i1617661,7.11853
u0032888:i1929263,6.80124
u0032888:i1956620,6.2731
u0032888:i2177771,6.40644
u0032888:i2294629,7.94441
u0032888:i2832470,10
u0032893:i0369610,7.39437
u0032893:i0816692,8.16174
u0032893:i1392190,7.47214
u0032893:i2106361,7.16412
u0032893:i2126355,7.55855
u0032893:i2184339,6.44568
u0032893:i2293640,7.65456
u0032893:i2363471,10
u0032893:i2802144,8
u0032894:i0903624,8.57639
u0032894:i1170358,7.72149
u0032894:i1204977,6.38619
u0032894:i1268987,9.00139
u0032894:i1645155,8.60213
u0032894:i2229842,7.01548
u0032894:i2302755,6.5822
u0032894:i2511428,9.50029
u0032911:i1343092,7.65721
u0032911:i1605717,7.16405
u0032911:i1621444,10
u0032922:i0379725,9.32175
u0032922:i1306980,7.80191
u0032922:i1798243,8
u0032922:i2713180,8.49418
u0032922:i2980516,7.66884
u0032970:i0993846,7.77075
u0032970:i1033575,7.72313
u0032970:i1714206,6.99109
u0032970:i1840309,7.70663
u0032970:i2034031,8.74329
u0032970:i2205697,7.28926
u0032970:i2238050,6.74887
u0032970:i2314824,9.50029
u0032970:i2381249,7.17452
u0032970:i2582846,7.49565
u0032970:i2872718,7.72841
u0032970:i3179568,7.74594
u0032970:i3767372,7.32984
u0032970:i4429128,7.49626
u0032976:i0144117,6.16662
u0032976:i1600196,7.54935
u0032976:i1702429,7.42914
u0032976:i3184934,7.50059
u0032977:i0369610,6.95293
u0032977:i0478970,6.9667
u0032977:i1335975,7.50046
u0032977:i1392190,6.98102
u0032977:i1490017,8.49915
u0032977:i1499658,7.26188
u0032977:i1502712,6.99591
u0032977:i1823672,7.0114
u0032977:i1924435,6.67619
u0032977:i2024469,7.20159
u0032977:i2126355,7.02751
u0032977:i2199571,7.04426
u0032977:i2254010,7.06168
u0032977:i2295722,6.55863
u0032977:i2368553,8.0044
u0032977:i2381249,7.0798
u0032977:i2395427,7.09865
u0032977:i2781516,5.92969
u0032977:i2802144,8
u0032977:i2820852,7.11824
u0032977:i2872718,7.72841
u0032977:i2975578,7.9411
u0032977:i3576038,7.13863
u0032977:i3607812,7.15982
u0032977:i3625152,7.18187
u0032986:i1661199,6.35916
u0032986:i2084970,7.35926
u0032986:i2180411,8.07738
u0032986:i2848292,6.69895
u0032993:i0073486,8.98037
u0032993:i0110413,8.77638
u0032993:i0118715,7.5828
u0032993:i0119488,7.49012
u0032993:i0167404,8.61264
u0032993:i1136608,7.23507
u0032993:i1282140,7.63623
u0032993:i1675434,8.27735
u0033010:i0080319,6.90331
u0033010:i0093779,7.63991
u0033010:i0207201,8.50171
u0033010:i0208092,8.35584
u0033010:i0369610,7.53161
u0033010:i0395584,4.86386
u0033010:i1840309,7.70663
u0033032:i0097937,8.56772
u0033032:i0399146,9.17741
u0033032:i2338151,6.30722
u0033032:i2872718,7.72841
u0033066:i0049406,7.8295
u0033066:i0050083,8.80313
u0033066:i0050825,8.2552
u0033066:i0054331,7.2645
u0033066:i0056193,7.79409
u0033066:i0057012,8.45481
u0033066:i0069400,8.5004
u0033066:i0087995,9.26168
u0033066:i0108550,6.67787
u0033066:i0140888,10
u0033066:i0154506,9.5266
u0033066:i0218871,7.50059
u0033066:i0470752,7.90203
u0033066:i1674771,7.8984
u0033066:i2245084,8.46001
u0033066:i2338151,6.30722
u0033066:i2395427,7.89464
u0033066:i2562232,7.6235
u0033066:i2582802,7.66839
u0033066:i2741806,7
u0033066:i2802154,8.5
u0033066:i2872718,7.72841
u0033066:i2884206,6.04649
u0033066:i2980516,7.66884
u0033066:i3169706,7.06381
u0033066:i3179568,7.74594
u0033066:i3630276,7.67382
u0033080:i0816692,8.16174
u0033080:i1392190,7.57742
u0033080:i1790864,7.01094
u0033080:i1935179,7.50876
u0033080:i2039393,8.29048
u0033080:i2267998,8.44577
u0033080:i2567712,6.15103
u0033080:i2582802,7.66839
u0033080:i2713180,8.49418
u0033097:i0162222,7.2299
u0033097:i0212720,7.0767
u0033097:i1340138,7.36638
u0033097:i1392190,7.30115
u0033097:i1549572,6.00086
u0033097:i2381249,7.22867
u0033097:i2582496,7.14813
u0033097:i3612616,6.22254
u0033097:i3622592,7.05865
u0033102:i1258197,10
u0033102:i1392190,7.2
u0033102:i2381941,7.44
u0033102:i2802144,8
u0033102:i2820852,7.728
u0033119:i0369610,7.50724
u0033119:i0816692,7.97404
u0033119:i1029360,7.50875
u0033119:i1100089,8.68526
u0033119:i1121096,8.60304
u0033119:i1243974,7.5103
u0033119:i1392190,7.51188
u0033119:i1478338,7.6968
u0033119:i1617661,7.5135
u0033119:i1772424,7.82881
u0033119:i1951265,7.59647
u0033119:i2126355,7.51515
u0033119:i2140379,7.51685
u0033119:i2170439,6.6656
u0033119:i2180994,7.52531
u0033119:i2199571,7.51858
u0033119:i2224026,7.52036
u0033119:i2245084,8.46001
u0033119:i2279373,7.52217
u0033119:i2322441,7.52403
u0033119:i2339741,6.88194
u0033119:i2395427,7.52593
u0033119:i2404463,7.02757
u0033119:i2436386,7.52787
u0033119:i2446042,6.74939
u0033119:i2561572,7.52986
u0033119:i2726560,7.5319
u0033119:i2788710,7.73215
u0033119:i2848292,7.53398
u0033119:i2872718,7.5559
u0033119:i2908446,7.53611
u0033119:i2911666,7.96792
u0033119:i2918436,7.5383
u0033119:i2944198,7.54053
u0033119:i2960930,3.50559
u0033119:i2967224,7.54281
u0033119:i2994190,8.51313
u0033119:i3079380,7.54515
u0033119:i3097084,8.2257
u0033119:i3195644,7.54754
u0033119:i3235888,9.00139
u0033119:i3247714,7.54999
u0033119:i3713166,7.55249
u0033141:i0369610,7.35632
u0033141:i1392190,7.36526
u0033141:i1638355,7.3752
u0033141:i1823672,7.38623
u0033141:i2126355,7.3985
u0033141:i2381941,7.41212
u0033141:i2802144,8
u0033141:i3195644,7.42726
u0033141:i3369806,7.44408
u0033144:i0191043,8.47409
u0033144:i0838221,7.89901
u0033144:i1763303,8
u0033144:i2039393,8.29048
u0033144:i2084970,7.35926
u0033144:i2310332,8.16751
u0033144:i2562232,7.6235
u0033144:i2582802,7.66839
u0033144:i2637276,7.88817
u0033144:i2802144,8
u0033144:i2872718,7.72841
u0033144:i2980516,7.66884
u0033144:i3622592,7.89238
u0033152:i0116324,7.50166
u0033152:i0409043,7.7356
u0033152:i0812352,7.71269
u0033152:i0884732,7.50619
u0033152:i0944835,8.71673
u0033152:i1240982,8.5004
u0033152:i1386588,5.98617
u0033152:i1446714,7.26343
u0033152:i1571249,7.75079
u0033152:i1845849,7
u0033152:i2088003,7.68844
u0033152:i2170299,6.6588
u0033152:i2358925,7.66276
u0033152:i2561572,7.63556
u0033152:i2802136,7.60677
u0033152:i3045616,7.57629
u0033152:i3179568,7.74594
u0033168:i1392190,6.64466
u0033168:i1791528,6.2478
u0033168:i1823672,6.73623
u0033168:i2039393,8.29048
u0033168:i2170593,7.74938
u0033168:i2273657,6.83798
u0033168:i2446042,6.16283
u0033168:i2872718,8.06938
u0033168:i3045616,6.95103
u0033172:i0109686,6.68284
u0033172:i0109830,9.10731
u0033172:i0110950,9.50029
u0033172:i0114369,8.81202
u0033172:i0117381,7.71365
u0033172:i0118849,7.84436
u0033172:i0119217,8.57945
u0033172:i0120586,8.76272
u0033172:i0120689,8.90764
u0033172:i0137523,9.02907
u0033172:i0246578,8.0044
u0033172:i0314331,7.66988
u0033172:i0352248,8.97692
u0033172:i0405422,7.16201
u0033172:i0416449,7.79502
u0033172:i0421715,7.49477
u0033172:i0428870,8.10011
u0033172:i0430576,8.41236
u0033172:i0457430,8.10897
u0033172:i0470752,7.59191
u0033172:i0481499,7.19065
u0033172:i0808151,7.06451
u0033172:i0815236,6.25426
u0033172:i0816692,8.16174
u0033172:i0816711,7.64988
u0033172:i0817177,7.7741
u0033172:i0861689,7.50059
u0033172:i0884732,7.50619
u0033172:i0900387,7.58813
u0033172:i0907657,6.58286
u0033172:i0929632,9.50029
u0033172:i1028532,8.2744
u0033172:i1041829,6.65117
u0033172:i1065073,8.26933
u0033172:i1086772,7.09458
u0033172:i1126590,5.75067
u0033172:i1182345,6.24884
u0033172:i1187064,6.47458
u0033172:i1206543,7.78226
u0033172:i1229822,9.00139
u0033172:i1263670,6.51472
u0033172:i1282140,7.63623
u0033172:i1360860,8.06483
u0033172:i1392190,7.58432
u0033172:i1396226,5.12077
u0033172:i1441953,5.75067
u0033172:i1457767,7.09432
u0033172:i1478338,7.6968
u0033172:i1528100,6.69693
u0033172:i1532503,7.57064
u0033172:i1549572,6.00086
u0033172:i1564367,6.64106
u0033172:i1570728,8.03749
u0033172:i1596350,6.20788
u0033172:i1601913,7.01827
u0033172:i1638002,6.29893
u0033172:i1698641,5.74991
u0033172:i1700845,8.24965
u0033172:i1706620,7.38848
u0033172:i1714915,6.2918
u0033172:i1723811,8.54371
u0033172:i1727388,7.40383
u0033172:i1758692,5.68426
u0033172:i1798243,8
u0033172:i1800241,8.22399
u0033172:i1809398,8.3537
u0033172:i1810683,7.58047
u0033172:i1850397,7.1947
u0033172:i1865505,7.57658
u0033172:i1924435,6.88692
u0033172:i1935179,7.79872
u0033172:i1954315,7.24981
u0033172:i1981677,7.27074
u0033172:i2034031,8.74329
u0033172:i2042568,7.99136
u0033172:i2070649,9.17782
u0033172:i2071550,5.76202
u0033172:i2096672,6.71531
u0033172:i2139555,7.22685
u0033172:i2140619,8.5004
u0033172:i2167266,7.04423
u0033172:i2180411,8.07738
u0033172:i2224026,7.57266
u0033172:i2245084,8.46001
u0033172:i2262227,7.48891
u0033172:i2305051,7.00455
u0033172:i2398231,8
u0033172:i2493486,7.56871
u0033172:i2591814,8.5004
u0033172:i2639254,9
u0033172:i2652092,3
u0033172:i2726560,7.56471
u0033172:i2752200,7.54227
u0033172:i2848292,7.56068
u0033172:i2872718,7.72841
u0033172:i2883512,7.32495
u0033172:i2935476,7.55662
u0033172:i2962876,7.55251
u0033172:i2980516,7.66884
u0033172:i2980648,8.0044
u0033172:i2994190,8.51313
u0033172:i3011894,6.96381
u0033172:i3079380,7.54837
u0033172:i3178174,6.70519
u0033172:i3179568,7.74594
u0033172:i3203616,7.54418
u0033172:i3328716,7.53996
u0033172:i3442006,9
u0033183:i1334260,7.86886
u0033183:i1392190,7.67057
u0033183:i2395427,7.70362
u0033190:i1255953,8.11985
u0033190:i1772424,7.82881
u0033190:i2852406,8.77134
u0033241:i0816442,7.9435
u0033241:i1335975,7.81772
u0033241:i1441395,6.87442
u0033241:i2024469,6.58543
u0033241:i2084970,7.35926
u0033241:i2980516,7.66884
u0033268:i0075314,8.80218
u0033268:i0107611,7.34632
u0033268:i0327056,8.6947
u0033268:i0457655,9.50029
u0033268:i0467406,6.19602
u0033268:i1247692,7.50059
u0033268:i1392190,7.48101
u0033268:i1403981,4.50189
u0033268:i1567437,7.50287
u0033268:i1659337,8.20456
u0033268:i1748122,7.72658
u0033268:i1791528,6.2478
u0033268:i2322441,7.52573
u0033268:i2381941,7.54963
u0033268:i2382396,6.83009
u0033268:i2561572,7.57461
u0033268:i2582802,7.66839
u0033268:i2713180,8.49418
u0033268:i2752200,7.54227
u0033268:i2802144,8
u0033268:i2883512,7.32495
u0033268:i3235888,9.00139
u0033350:i0087843,7.0431
u0033350:i0114814,8.85975
u0033350:i0119008,8.40845
u0033350:i0816692,8.16174
u0033350:i1255953,8.11985
u0033350:i1392190,7.87605
u0033350:i1675434,8.27735
u0033350:i1683526,6.72954
u0033350:i2358891,7.93655
u0033350:i2980516,7.66884
u0033350:i3316960,9.50029
u0033350:i3390572,5.80709
u0033355:i1214962,10
u0033355:i1809398,8.3537
u0033355:i2582846,7.49565
u0033364:i1655441,5.88946
u0033364:i2582802,7.66839
u0033364:i2935476,6.18595
u0033369:i2582802,7.66839
u0033369:i2980516,7.66884
u0033369:i3416742,5.75134
u0033398:i0470752,7.60937
u0033398:i2084970,7.35926
u0033398:i2980516,7.66884
u0033442:i0470752,7.31402
u0033442:i1392190,7.33584
u0033442:i1433811,7.63042
u0033442:i1791528,6.2478
u0033442:i1921149,4.52923
u0033442:i2179136,8
u0033442:i2582802,8.18206
u0033442:i2937898,8
u0033442:i3235888,9.00139
u0033464:i2170593,7.74938
u0033464:i2293640,8.24909
u0033464:i2338151,6.30722
u0033464:i2908446,7.8989
u0033464:i3042408,7.18883
u0033484:i1126590,5.75067
u0033484:i1340138,7.33493
u0033484:i2322441,7.33513
u0033484:i2381249,7.33535
u0033484:i2582802,7.66839
u0033484:i2802144,8
u0033484:i3099498,7.92703
u0033484:i3205376,7.3356
u0033493:i0209144,8.83216
u0033493:i0369610,7.05614
u0033493:i0455944,6.28519
u0033493:i0470752,7.09856
u0033493:i1065073,6.96921
u0033493:i1392190,7.14323
u0033493:i1588173,5.51148
u0033493:i1905041,6.86696
u0033493:i2126355,7.19024
u0033493:i2170593,7.74938
u0033493:i2179136,6.4195
u0033493:i2180411,8.07738
u0033493:i2245084,7.62061
u0033493:i2359024,6.43293
u0033493:i2386278,8.17556
u0033493:i2582802,6.4938
u0033493:i2788710,6.63104
u0033493:i2802144,8
u0033493:i3235888,9.00139
u0033512:i0369610,7.40687
u0033512:i1674771,7.45246
u0033512:i2084970,7.35926
u0033512:i3455822,8.50384
u0033512:i3851324,7.50565
u0033512:i3983266,7.17811
u0033527:i1255953,8.11985
u0033527:i1666287,5.50013
u0033527:i2338151,6.30722
u0033531:i0102926,7.39094
u0033531:i0110684,6.88887
u0033531:i0116282,8.51048
u0033531:i1065073,8.09618
u0033531:i1091191,8
u0033531:i2093990,8.28513
u0033531:i2179136,7.72941
u0033531:i2562232,7.6235
u0033531:i2883512,7.32495
u0033531:i3011894,6.96381
u0033537:i1204977,6.38619
u0033537:i1392190,7.19635
u0033537:i1572962,7.33251
u0033537:i1706620,7.38848
u0033537:i1726592,6.42217
u0033537:i2015381,8.02036
u0033537:i2278388,7.97818
u0033537:i2398231,8
u0033537:i2402101,7.47776
u0033537:i2562232,7.6235
u0033537:i2980516,7.66884
u0033537:i3235888,9.00139
u0033537:i3316960,9.50029
u0033537:i3322940,5.49426
u0033537:i3442006,9
u0033540:i0054698,8.70106
u0033540:i0091685,7.69147
u0033540:i0099077,8.13029
u0033540:i0268978,8.67284
u0033540:i0365907,6.96674
u0033540:i0453562,7.35894
u0033540:i0790636,7.96022
u0033540:i0816442,7.9435
u0033540:i1189340,6.86295
u0033540:i1480295,8.1969
u0033540:i1599348,6.8346
u0033540:i1798709,7.78748
u0033540:i1872194,8.13276
u0033540:i2058107,6.84034
u0033540:i2350496,7.29125
u0033540:i2398231,8
u0033540:i2431286,7.69313
u0033540:i2802144,8
u0033540:i2872732,7.96497
u0033541:i0048140,8.00198
u0033541:i1065073,8.26933
u0033541:i1392190,8.20352
u0033541:i1791682,8
u0033541:i2692904,8.08954
u0033541:i2778266,8.08974
u0033541:i3169706,7.06381
u0033545:i0112471,8.19726
u0033545:i0369610,8.02068
u0033545:i0381681,8.17245
u0033545:i0397313,10
u0033545:i0822832,9.00139
u0033545:i1065073,8.26933
u0033545:i1318514,7.17953
u0033545:i1454029,8.34551
u0033561:i0097481,8
u0033561:i0478970,7.87072
u0033561:i0816692,8.16174
u0033561:i2179136,7.72941
u0033561:i2245084,8.46001
u0033561:i2278388,8.07583
u0033561:i2562232,7.6235
u0033561:i2911666,7.96792
u0033563:i0092099,5.42357
u0033563:i0816692,8.16174
u0033563:i1001526,7.44785
u0033563:i1065073,8.26933
u0033563:i1587707,10
u0033563:i1631867,7.55752
u0033563:i1840309,7.52961
u0033563:i1877832,7.40756
u0033563:i2170439,6.6656
u0033563:i2267998,8.44577
u0033563:i2359024,6.43293
u0033563:i2415458,7.52405
u0033563:i2557490,6.98671
u0033563:i2562232,7.6235
u0033563:i2820852,7.549
u0033563:i2872718,7.72841
u0033563:i2883512,7.32495
u0033563:i2908446,7.57515
u0033563:i3472226,7.60254
u0033563:i4044364,10
u0033563:i4284010,7.63123
u0033584:i0816692,8.16174
u0033584:i0945513,6.09373
u0033584:i1392190,7.30839
u0033584:i1528100,6.69693
u0033584:i1631867,7.37887
u0033584:i1951265,7.59647
u0033584:i2084970,7.35926
u0033584:i2278388,8.07583
u0033584:i2395427,7.34716
u0033584:i2582802,7.66839
u0033584:i2820852,7.38891
u0033584:i2872718,7.72841
u0033584:i3698408,7.83634
u0033596:i0369610,6.59885
u0033596:i0455944,7.67592
u0033596:i0470752,6.60151
u0033596:i0478970,6.60421
u0033596:i0787474,6.43859
u0033596:i0903657,6.60694
u0033596:i1029360,6.60971
u0033596:i1085492,4.62673
u0033596:i1126590,5.75067
u0033596:i1185418,6.61252
u0033596:i1204977,5.612
u0033596:i1216491,5.36039
u0033596:i1340138,6.61537
u0033596:i1392190,6.61826
u0033596:i1502712,6.62119
u0033596:i1524930,6.62416
u0033596:i1545660,7.50059
u0033596:i1617661,6.62718
u0033596:i1638355,6.63023
u0033596:i1661199,6.63333
u0033596:i1674785,6.63648
u0033596:i1823672,6.63966
u0033596:i1924435,7
u0033596:i1928330,6.00475
u0033596:i1942971,6.6429
u0033596:i1956594,6.64617
u0033596:i1964418,6.6495
u0033596:i2126355,6.65287
u0033596:i2179136,7.72941
u0033596:i2180994,7.52531
u0033596:i2199571,6.65629
u0033596:i2261331,6.5009
u0033596:i2272582,6.65975
u0033596:i2293640,6.66327
u0033596:i2345613,10
u0033596:i2381249,6.66683
u0033596:i2395427,6.67045
u0033596:i2396721,7.74306
u0033596:i2398231,8
u0033596:i2535470,6.67411
u0033596:i2562232,7.6235
u0033596:i2751310,4.66357
u0033596:i2752688,9
u0033596:i2753778,6.67783
u0033596:i2781516,6.24544
u0033596:i2788710,7.73552
u0033596:i2820852,6.6816
u0033596:i2848292,6.68542
u0033596:i2870648,6.6893
u0033596:i2872724,5.50148
u0033596:i2911666,7.99776
u0033596:i2979638,6.69323
u0033596:i2980648,8.0044
u0033596:i3045616,6.69722
u0033596:i3074780,6.70126
u0033596:i3079380,6.70536
u0033596:i3091282,7
u0033596:i3152624,6.70951
u0033596:i3168230,6.71373
u0033596:i3271220,6.71801
u0033596:i3455730,6.72234
u0033596:i3525346,6.72674
u0033596:i3607812,6.7312
u0033596:i3648510,6.73572
u0033596:i3680410,6.7403
u0033596:i3685622,6.74495
u0033596:i3767620,6.74967
u0033596:i3816614,6.75445
u0033596:i3966544,6.7593
u0033596:i4139412,6.76421
u0033596:i4257858,6.7692
u0033617:i0081505,8.63323
u0033617:i0099088,8.51541
u0033617:i0107290,6.58152
u0033617:i0470752,7.90397
u0033636:i0097493,5.73357
u0033636:i0299658,10
u0033636:i0369610,7.36693
u0033636:i0884732,7.50619
u0033636:i1020072,8.7761
u0033636:i1029360,7.3724
u0033636:i1216491,5.36039
u0033636:i1340138,7.37798
u0033636:i1392190,7.38366
u0033636:i1524930,7.38945
u0033636:i1567437,7.39534
u0033636:i1617661,7.40135
u0033636:i1655441,7.40747
u0033636:i1661199,7.41371
u0033636:i1702014,9.50029
u0033636:i1840309,7.70663
